"","DayNeg8","DayNeg4","Day0","DayPos1","DayPos7","DayPos16","DayPos21","DayPos28"
"PIK3R5",-0.0324970714,-0.2338162252,-0.0234938905,2.4112455629,-0.4739657262,-0.5447500475,-0.5618991626,-0.5408234396
"PIM1",2.2201510475,0.5183799423,0.1860993969,-0.3803828849,-0.5848721399,-0.679442411,-0.634682172,-0.6452507789
"PIM2",1.3455866704,1.46732681,-1.1607993578,-1.1631466959,0.0937322734,-0.5369308382,-0.1604622293,0.1146933674
"PIN4",1.221691222,-1.5150310676,0.0240073813,1.272099881,0.6180055975,-0.784502779,-0.7690535403,-0.067216695
"PINK1",-1.1756529915,-1.2051250479,-0.774754953,-0.0326837054,0.4122124049,0.346511872,0.8128793513,1.6166130696
"PIP4K2A",-1.6392340347,-0.3843408517,-0.3972724141,1.0111651117,0.0154455838,-0.5720245193,0.3813118128,1.5849493114
"PIP4K2C",0.8302763759,-0.4725156557,1.7793033646,0.2679378536,-1.0248271219,-0.9792723475,-0.8169139596,0.4160114906
"PIP5K1A",-0.2908290817,-0.3915912747,1.8018875293,1.3022855309,-0.1477224013,-0.9098429914,-0.8220735824,-0.5421137287
"PIP5K1B",-1.0270768969,-0.620671442,1.5526081493,1.0510673087,-0.8996788749,-0.7619045433,-0.0975325053,0.8031888043
"PIP5KL1",-0.5063956398,-0.9705777993,-1.0641138026,-1.0017564671,1.3579464391,0.6478094104,0.436359583,1.1007282762
"PIPOX",1.8927117755,1.3032519298,-0.4789285489,-0.543538217,-0.443321711,-0.5773462206,-0.5762814016,-0.5765476063
"PISD",1.3647804913,-0.5416636931,-1.060388073,-0.8291338452,1.2138421342,-0.6936299793,-0.4082221665,0.9544151316
"PITPNB",1.5143809885,0.0774832951,0.3871318392,0.7460544749,0.5786810732,-1.0346210451,-1.2195088673,-1.0496017585
"PITPNC1",-0.340808558,-0.9823890036,-1.1929978304,-0.1458966378,1.6136386769,0.9867120839,0.6997858801,-0.6380446112
"PITPNM1",-0.9707406554,-0.9740153007,-0.9258917345,-0.7735022494,0.5066982646,0.811500877,1.0343768434,1.291573955
"PITPNM2",-1.0261501737,-1.0479606527,-0.8208847994,-0.7916341253,0.6338823312,0.9575206059,1.1791763731,0.9160504408
"PITPNM3",-0.9128250051,-0.9178132539,-0.8925394599,-0.8855559116,0.3655633977,1.3420264026,0.9215203541,0.9796234761
"PITRM1",1.4818719583,1.2573283718,0.6492426602,-0.127515217,-0.5447090618,-1.0239752048,-0.9106487907,-0.7815947161
"PIWIL4",2.4381921203,-0.1631420942,-0.0201134089,-0.3598065365,-0.4491994649,-0.4760173434,-0.4849566362,-0.4849566362
"PJA1",-1.3006446747,-1.3507321121,-0.6219067628,-0.1106778359,1.2152677779,0.5763066081,0.733045539,0.8593414605
"PJA2",-1.1210862553,-1.1242900572,-0.8488062269,-0.5269566731,0.5642084593,0.8453718541,1.1411417876,1.0704171115
"PKD1",-1.6094245214,-1.283342837,-0.0983165486,1.018785167,1.0376810403,0.0197032302,0.1261793225,0.7887351471
"PKD2",-0.3111024484,0.0015686672,1.6873241792,1.377333878,-0.2831614944,-0.847950896,-0.9555204933,-0.6684913924
"PKD2L1",0.9455884499,-0.790274405,0.0624301553,1.8896542132,0.2329710674,-0.7293669364,-0.6989132021,-0.9120893422
"PKD2L2",-1.4538389471,-1.3453178565,-0.1333260966,0.4992294384,1.1632415649,0.5468500699,-0.3076757073,1.0308375344
"PKHD1",2.2305210836,0.6103932162,0.0212558098,-0.5611868533,-0.4768330883,-0.6013553128,-0.6214395425,-0.6013553128
"PKIA",-0.9659157433,-0.9697009296,-0.7872175402,-0.3625826918,1.8236203151,0.9513769364,0.3750050844,-0.064585431
"PKIG",-0.2814989035,-1.930385302,-0.1674250018,-0.4176098091,1.5804827286,0.4220389227,0.3836750918,0.4107222732
"PKLR",2.1917792892,0.5654201712,-0.8202821694,-0.9627965862,-0.1887815297,-0.1308205312,-0.3965906599,-0.257927984
"PKMYT1",1.079784351,0.9437654191,1.4276291518,-0.1343734078,-0.5233058173,-0.860311156,-0.918645598,-1.0145429429
"PKN3",0.9897301981,1.3034875135,1.2630877004,-0.3320168048,-0.6941964987,-0.8387983485,-0.84564688,-0.84564688
"PKNOX1",-0.0320025669,-0.2796494311,1.623964565,1.1134950061,0.3730638783,-0.5122462975,-1.0255421002,-1.2610830538
"PKNOX2",-1.2074701763,-1.1653231612,-0.4321472501,1.0881091512,1.6698675987,0.1385165529,-0.0728812484,-0.0186714668
"PKP1",2.3527056171,0.2303676925,0.0154473963,-0.306933048,-0.5648374034,-0.6293134922,-0.5487183812,-0.5487183812
"PKP2",2.2929439202,0.5659363096,-0.2724387763,-0.4935272913,-0.4407997084,-0.539435406,-0.5541117176,-0.5585673301
"PKP3",2.2627065308,0.6442949826,-0.3481020018,-0.355538219,-0.4979079772,-0.56442832,-0.5705124977,-0.5705124977
"PLA1A",2.324569535,0.4914895642,-0.3570103349,-0.4130433471,-0.4466631545,-0.5331140876,-0.5811423838,-0.4850857914
"PLA2G12A",2.2418589044,0.2911511117,-0.3936746037,-1.1836760834,-0.2608683264,-0.4349839063,-0.2751925238,0.0153854274
"PLA2G1B",2.3303104046,0.4885026177,-0.4614101456,-0.4670038344,-0.4021259949,-0.4972097535,-0.4949722781,-0.4960910158
"PLA2G2E",2.4613917385,-0.1030496381,-0.3547739451,-0.4177050218,-0.3799463757,-0.3705067142,-0.4177050218,-0.4177050218
"PLA2G3",0.4501263241,-1.8719297974,0.3163953432,-0.7534525033,0.0343445473,-0.3887316465,0.9972076092,1.2160401233
"PLA2G4A",1.8068696164,-0.9725530503,1.0012043677,0.3706305027,-0.9304331649,-0.5182949845,-0.7166502585,-0.0407730285
"PLA2G4C",-0.2163905298,0.1777767365,1.2037795316,0.9661112689,1.0361854495,-1.1142159695,-1.2675032396,-0.7857432476
"PLA2G4D",2.1508489462,0.85515681,-0.6996737536,-0.4405353263,-0.28505227,-0.4405353263,-0.6996737536,-0.4405353263
"PLA2G4E",-0.8147978393,-0.6446100911,-1.0878898075,-1.0105335391,1.4949902802,0.6952820089,0.5071750739,0.860383914
"PLA2G4F",2.1640662539,0.8717112778,-0.4373119272,-0.5202167302,-0.4128768274,-0.5594874263,-0.5594874263,-0.5463971943
"PLA2G5",2.4477688252,0.0062293,-0.3882930329,-0.4229002551,-0.3689129885,-0.4488556718,-0.4332824218,-0.3917537551
"PLA2G6",1.8576266954,1.224945994,-0.5514702461,-0.950385607,-0.6463225782,-0.6069550091,-0.1350608657,-0.1923783833
"PLA2G7",-0.9365000422,-1.2501436318,0.8517012755,-1.1191886102,0.554194941,0.0602459638,0.3817284684,1.4579616355
"PLA2R1",-0.3381187947,0.6530466464,2.0899039301,0.360353496,-0.5336910361,-0.6374640622,-0.7971148715,-0.796915308
"PLAA",1.85912969,0.5393575998,0.4422899902,0.3114210392,-0.2312799163,-0.9931727881,-0.7876024022,-1.1401432127
"PLAC1",-0.5490657274,-0.1285013807,2.1925078707,0.7268569333,-0.3005216849,-0.6391866588,-0.6486730726,-0.6534162796
"PLAC8L1",-0.4745910555,-0.916071107,-0.916071107,-0.916071107,1.5562171818,-0.0331110039,0.4083690477,1.2913291509
"PLAC9",2.4368586626,0.0670602529,-0.4573206718,-0.3312675649,-0.3887477817,-0.4220258019,-0.4522785476,-0.4522785476
"PLAG1",0.0582388002,1.4238924386,1.2987249061,0.61886472,-0.785991823,-0.9236219237,-0.8585998289,-0.8315072894
"PLAGL1",-0.6935733451,-0.7006338067,0.976913025,2.0628723574,-0.1018585226,-0.4224398775,-0.5406146229,-0.5806652075
"PLAU",-0.7383745677,-1.2177206697,-0.1834951404,0.2028868691,-0.7680068722,0.285683014,0.4033406936,2.0156866733
"PLAUR",1.9653681567,-0.5603126528,0.706897755,0.6435643775,-0.603922207,-0.6864365503,-0.74343659,-0.7217222892
"PLB1",2.2524914913,0.3561619022,0.3081535582,-0.5739997633,-0.5848016407,-0.6280091503,-0.5739997633,-0.5559966343
"PLCB1",-1.112208912,-1.1098595188,-0.8889277991,-0.5297316766,0.9712972325,1.1006767521,0.9780168887,0.5907370331
"PLCB2",1.5295303052,1.4584719867,-0.9575108415,-0.4956317714,0.3783855459,-0.6022192491,-0.6022192491,-0.7088067268
"PLCB3",0.7958559278,1.1309661829,1.3312262826,0.2789481173,-0.5974495897,-0.9820204538,-0.9907684165,-0.9667580507
"PLCD3",2.0156968238,0.4682676552,-1.0017193981,-1.1409836005,-0.4403735532,-0.2351729829,-0.064479946,0.3987650017
"PLCD4",-0.3169620675,-0.3095317753,-1.163241099,-1.2229007756,1.6664206182,8.18418831998246e-05,0.3042076382,1.0419256191
"PLCE1",-0.6753823667,-0.3986266993,2.3990309183,0.199616247,-0.3098495023,-0.4156385663,-0.4285310403,-0.3706189906
"PLCG1",-0.479606695,-0.7146545763,0.5186153896,2.0353756459,0.6240767516,-0.8715565447,-0.7559970831,-0.3562528881
"PLCG2",1.9607441145,1.2073151164,-0.4515742461,-0.5641781328,-0.4233868912,-0.574079906,-0.5789179585,-0.5759220964
"PLCH1",-0.928331679,-0.7238896186,1.4591750741,1.6964805357,-0.2002608128,-0.4380564303,-0.4133959655,-0.4517211035
"PLCH2",-0.2661539986,-0.4291324391,-0.7407072094,-0.6169804166,2.3729994531,0.1958571988,-0.3390015346,-0.1768810535
"PLCL1",-1.2857228995,-1.2945360788,-0.7312759987,0.3852558916,0.0484044287,0.5746922425,1.190110676,1.1130717382
"PLCXD3",-0.9616955643,-0.9645379171,-0.8476717405,-0.6913878157,0.198959862,0.6183683415,1.222936776,1.4250280581
"PLD1",-0.5093014213,-0.5209987963,1.9427689864,1.1791395125,-0.1569098302,-0.5656644713,-0.7911166715,-0.5779173083
"PLD2",0.3239752331,-0.9902032937,1.3534430704,1.3056606143,0.4597936664,-0.6866354593,-1.1434621928,-0.6225716383
"PLD3",-0.9608700382,-1.0430366994,-0.6527445311,-0.695434332,-0.1185800129,0.9899785312,1.3038886744,1.176798408
"PLD4",2.2425167733,0.6957784185,-0.4414296497,-0.3872768846,-0.3791539698,-0.5700424669,-0.5700424669,-0.5903497539
"PLD5",-0.8460201033,-0.8351515287,-0.769529946,-0.5310365062,-0.3520126258,0.4974526106,1.0188181361,1.8174799634
"PLEK2",2.3578467465,0.3190959813,-0.1059717459,-0.4995529747,-0.4664921514,-0.5349752853,-0.5644938774,-0.5054566931
"PLEKHA2",1.8836847587,0.2401919814,0.6424601499,0.460585343,-0.4568505862,-0.920771862,-0.9611020011,-0.8881977838
"PLEKHA3",2.1557540273,0.6330009878,-0.383339097,-0.3970578973,-0.8325588465,-0.8633619458,-0.4391266321,0.1266894035
"PLEKHA4",2.3540295642,-0.503895435,-0.4936563365,-0.8536468183,0.2199378626,-0.1997637973,-0.3214164524,-0.2015885872
"PLEKHA6",-1.3479887092,-1.3964901027,-0.7667252817,0.6854580398,0.7551972218,0.5753028684,0.4684769889,1.0267689748
"PLEKHA7",1.5464185876,1.3834842105,0.4853947997,-0.4718549902,-0.5066938221,-0.816238088,-0.822401172,-0.7981095254
"PLEKHA8",1.082333199,0.1892007492,1.0027508075,0.8981100057,0.2468643442,-1.0514879533,-1.1100339554,-1.2577371968
"PLEKHB1",2.297451362,0.5073364354,-0.493122268,-0.7537153365,-0.4147621146,-0.4680652422,-0.4680652422,-0.2070575939
"PLEKHG1",0.4638327542,-0.4261086959,1.9995821282,0.4302775214,0.1740322976,-0.6817014248,-0.9342054197,-1.025709161
"PLEKHG3",0.2842884248,1.3425763628,1.4105386742,0.3807828614,-0.6438707062,-0.8913708054,-0.9515193529,-0.9314254586
"PLEKHG4",0.7474243248,-0.7288344309,-0.3119052153,-0.3964147022,2.0259082732,-0.8671809658,-0.8216278384,0.3526305547
"PLEKHG5",2.3739289798,-0.8371419108,-0.2483455785,-0.3718623301,-0.3050240544,-0.4074454973,-0.40521782,0.2011082113
"PLEKHG6",2.1377520688,0.1574788688,0.6478322326,-0.1442770474,-0.6497182071,-0.6723499008,-0.7477888798,-0.7289291351
"PLEKHH1",-0.3113720217,0.0573682489,1.9677555578,1.0292717671,-0.4328527886,-0.7338240032,-0.7877968057,-0.7885499546
"PLEKHH2",0.2699321234,0.220496313,1.3737278078,1.4568161508,-0.5492846022,-0.8835947311,-0.9897395815,-0.8983534803
"PLEKHH3",-1.3539827356,-1.4658766971,-0.0844948813,1.5409912406,0.5135681708,0.0026679716,0.3411878939,0.505939037
"PLEKHJ1",0.5953719943,-0.8739086623,1.6459062445,0.2779387241,0.9311280945,-0.9160977231,-0.7561365085,-0.9042021634
"PLEKHM1",1.6943121121,-0.2135928218,-0.1134618864,1.3487731912,-0.3170581568,-1.0972520363,-0.8743506305,-0.4273697714
"PLEKHN1",-0.8100148396,-0.3748630259,0.0519653224,0.0568369594,2.1365778856,-0.9003224854,-0.716112082,0.5559322656
"PLEKHO1",-0.8642901548,-0.8488860597,0.9428693779,1.8460970506,0.5642269405,-0.6027873026,-0.6071884727,-0.4300413793
"PLK1",1.4740367244,1.230275884,0.8107428057,-0.3522125829,-0.6372946791,-0.842163408,-0.843028735,-0.840356009
"PLK4",1.2773561596,0.832806044,1.284627169,-0.0153973636,-0.4894157852,-0.9446143068,-0.9838791464,-0.9614827707
"PLN",-0.4263290662,-1.0907380005,-0.2048594214,0.9024888025,-0.5592108531,-1.0907380005,0.9024888025,1.5668977368
"PLOD1",0.3961780456,-0.0631302892,2.1076978489,0.4791225633,-0.5754607697,-0.7894419884,-0.8209361592,-0.7340292512
"PLOD2",0.2256012029,0.2362058995,1.6293140519,1.1557951166,-0.3678248576,-0.905431428,-0.9839862708,-0.9896737145
"PLP2",1.4115987478,1.3373487066,0.6328558372,-0.050724878,-0.6561605604,-0.8896569451,-0.9024659064,-0.8827950016
"PLRG1",1.6372274413,0.0157159231,0.8731556482,0.4736914739,0.1480013343,-1.0587014017,-0.9830941147,-1.1059963045
"PLS3",-1.2983825557,0.8579406739,1.0213331419,0.6895049732,-0.8227870964,-0.9699313144,-0.5467517948,1.0690739724
"PLSCR1",0.0524047949,0.2237080457,2.234499991,0.2156349205,-0.4899461248,-0.7245625818,-0.7573200116,-0.7544190339
"PLSCR4",-0.4792062319,-0.4131437763,0.7896485175,2.1999452622,-0.6117867461,-0.5475467031,-0.5748828916,-0.3630274308
"PLTP",2.2691452921,0.5900023342,-0.4572443508,-0.6696707622,-0.2006912952,-0.3884050209,-0.5919387161,-0.5511974812
"PLXDC1",1.4413853091,1.767549748,-0.6659163188,-0.6569358556,-0.598383235,-0.4773265902,-0.4719383122,-0.3384347453
"PLXDC2",-1.2450209263,-1.3677788713,-0.7008551104,1.4231669813,0.3056867503,0.2367535836,0.627178815,0.7208687779
"PLXNA2",-1.1616082483,-1.1237474858,-0.3747538666,1.8576326141,0.8309224809,0.2296541016,-0.0287063882,-0.2293932078
"PLXNA3",-0.9752580325,-0.9214988704,-0.0358966154,0.6142155229,2.1324936288,-0.0848579019,-0.3814470168,-0.3477507146
"PLXNA4",-1.0976676766,-1.0893316819,-0.9138862605,-0.1683125562,1.4168061313,1.1725220655,0.5965531329,0.0833168454
"PLXNB1",-0.5059407949,-0.3132325293,0.9734529888,1.9922665555,0.1202910271,-0.7205242527,-0.7748112848,-0.7715017096
"PLXNB2",-0.3901225059,-0.464819847,1.2522056612,1.6865053776,0.4003047789,-0.8011510441,-0.8662269634,-0.8166954573
"PLXNC1",-1.0946985621,-1.0728594567,0.0369341973,-0.0023821408,2.0405737121,0.5710269396,-0.0898005955,-0.3887940938
"PLXND1",-0.2773096492,-0.4420895242,1.5327219174,1.6719322883,-0.7528727516,-0.604990016,-0.6495017253,-0.4778905393
"PMCH",0.2833192653,0.5917372353,0.1020839634,-0.5608556938,2.0365323442,-0.5942411441,-0.8374779967,-1.0210979737
"PMF1",1.7204951793,0.6818524506,1.0281938359,-0.3373443,-0.6927132508,-0.792412883,-0.7635769835,-0.8444940485
"PMFBP1",0.1908327608,-0.8173651814,2.2343775048,0.3687500447,-0.1373257851,-0.5010677877,-0.6987536587,-0.6394478974
"PML",1.8223736867,1.3797672503,-0.3584887273,-0.4398106266,-0.5210294372,-0.6245518118,-0.6362978704,-0.6219624638
"PMM1",2.2652508721,0.0566219278,-0.9246748383,-0.9581194939,-0.1575816345,-0.2518223878,-0.0580179452,0.0283434998
"PMM2",-0.1587774063,-0.4473324382,1.3449517658,1.5796008841,0.3370109076,-0.8495843692,-0.9513971527,-0.854472191
"PMP2",-0.5356709063,-0.5356709063,-0.5356709063,1.8450886772,1.3689367605,-0.5356709063,-0.5356709063,-0.5356709063
"PMP22",-0.796291501,-0.5848479881,1.3588326889,1.8035220504,-0.1529399836,-0.4365150111,-0.6142154321,-0.5775448233
"PMPCA",1.5789646892,0.2060874422,1.1785568052,-0.0264904011,-0.0269110411,-0.6367355276,-0.9315447755,-1.3419271913
"PMS1",2.1099735465,0.6216380601,0.3825344701,-0.4052998073,-0.6292381557,-0.7824085903,-0.676077392,-0.6211221314
"PNCK",-0.9380663512,-0.9234723547,-0.8362337193,-0.8519116421,0.6122184453,0.6037448974,0.7311170232,1.6026037015
"PNLIPRP1",-0.5989399941,-0.5989399941,1.6536214344,1.5731728119,-0.3286326227,-0.5989399941,-0.5506708206,-0.5506708206
"PNLIPRP2",1.0493146111,-0.2567419091,2.0474794801,-0.4255857178,-0.5864839355,-0.6192594984,-0.6341574815,-0.574565549
"PNMA1",-0.9451880697,-1.1782006019,-0.1469962039,1.6873577735,1.2768590996,-0.0527996483,-0.2461504729,-0.3948818765
"PNMA2",-0.9783450041,-0.8393087103,-1.1166638409,-0.7762285118,0.7546268632,1.0034993427,1.0331696309,0.9192502303
"PNMA3",1.3748624992,0.9544936235,0.8925284208,0.3289128264,-1.1489572599,-0.869081094,-0.9144074924,-0.6183515235
"PNMT",2.3768425633,-0.0926042557,0.1817787242,-0.3669872356,-0.3121106396,-0.5041787256,-0.6413702155,-0.6413702155
"PNN",0.411623678,0.0987836712,1.4925102613,0.9492595116,0.3123406937,-1.0877939708,-1.2336400232,-0.9430838218
"PNO1",2.4199728383,0.0689055899,-0.1654256187,-0.5518468169,-0.4179135086,-0.4824444537,-0.335269593,-0.5359784374
"PNP",2.0932773201,0.8195029752,0.1289126311,-0.4106415161,-0.5061247586,-0.7024129578,-0.7157941467,-0.7067195473
"PNPLA2",1.7630660743,1.3255550232,0.0010041879,-0.2667221055,-0.491811058,-0.8427479405,-0.7870311559,-0.7013130256
"PNPLA3",-0.6980095534,-1.2206514881,-0.4795404157,-0.8318158465,1.4994723747,1.2856091608,0.4468824106,-0.0019466422
"PNPLA7",1.0431368033,1.9136420424,0.287160996,-0.5354469395,-0.5722175282,-0.8301242936,-0.7276420065,-0.5785090738
"PNPLA8",-1.3743126709,-1.3001610179,-0.6920805462,0.0262442079,0.7894617713,0.5380247203,1.04337113,0.9694524055
"PNPT1",1.8755323837,0.4240884941,0.9625146558,-0.3313823124,-0.7342743085,-0.9662906669,-0.7505942232,-0.4795940225
"PNRC1",-0.6729497467,-0.207108259,1.1540416937,1.5013183091,-0.7668695496,-1.2853474661,-0.4271960655,0.704111084
"PNRC2",-0.1724939583,0.1276268816,1.9926798697,0.8863291577,-0.3365392076,-0.7782302814,-0.8767586436,-0.8426138181
"PODN",-1.2340037311,-0.8957809523,-0.8803991531,1.3708243924,1.0438815997,0.6383325092,-0.5325406496,0.4896859847
"PODNL1",2.4081089546,-0.0362547977,-0.7008688138,-0.3744038111,0.0070447711,-0.4001773639,-0.4517244696,-0.4517244696
"PODXL",-0.3712465926,-0.0931689407,2.4204630423,0.0228031283,-0.387571679,-0.5240742402,-0.5319255141,-0.535279204
"PODXL2",-1.2756071561,-1.2794360849,-0.8744583639,0.1143127399,1.2231873892,0.74166709,0.6660590309,0.6842753549
"POF1B",2.3245171961,-0.2007186567,-0.9147139326,-0.6404352595,0.2555417391,-0.196365027,-0.2486085837,-0.3792174757
"POFUT2",-0.6623445953,-1.2779312174,1.322457738,1.622640558,-0.494292598,-0.5009283971,0.1549397733,-0.1645412614
"POLA1",1.3123110153,1.5096656539,0.6584579655,-0.4051308495,-0.6038009787,-0.8113537747,-0.8219031642,-0.8382458674
"POLA2",1.1363663715,1.2500786775,1.1244989713,-0.1469534071,-0.6907873755,-0.9121209754,-0.8840261197,-0.8770561425
"POLB",-1.2056631176,-1.5287209884,-0.5000056348,0.4322068241,1.4696383683,0.4092197897,0.5591768348,0.3641479238
"POLD1",1.4883599867,1.3858899855,0.5666160411,-0.3522212361,-0.6126312345,-0.8339544533,-0.8224214579,-0.8196376314
"POLD3",1.4835678761,0.7264491794,1.1743362127,-0.2012731993,-0.3096998565,-0.9604216967,-0.9994474298,-0.9135110858
"POLD4",-1.0479164297,-1.263402349,-0.0656798927,-0.3626712062,-0.1754156662,0.1208791968,1.0649402483,1.7292660987
"POLDIP2",-0.5161741323,-1.7040756088,-0.3610889869,0.3970401684,-0.134962316,-0.2020342236,0.8706685185,1.6506265808
"POLE",1.4605955864,1.2172179191,0.8417364867,-0.353048083,-0.6076921232,-0.8453852844,-0.856872977,-0.8565515246
"POLE2",1.753475616,0.6969443795,0.9103311478,-0.1821511204,-0.5976082,-0.8541454839,-0.8611037481,-0.8657425909
"POLE3",0.4652173207,-0.4135409645,1.8399189214,0.9420966893,-0.2183011975,-0.9020302378,-0.9294565908,-0.783903941
"POLG",1.4585581209,1.5345222416,0.2539765486,-0.2115622261,-0.8304338711,-0.9791133096,-0.6794196192,-0.546527885
"POLG2",1.4541262044,1.4861455077,0.3397721374,-0.6860637836,-0.4176547713,-0.403865893,-0.584227583,-1.1882318186
"POLH",1.724534833,0.8324318924,0.6010800125,0.0684071634,-0.3012630546,-0.9751520349,-0.8653530268,-1.0846857852
"POLI",1.7135342324,1.4624297609,-0.1014959015,-0.6582812274,-0.5597276664,-0.7263273698,-0.5968350297,-0.5332967985
"POLK",1.2825324715,0.6290356481,0.0845570286,-1.0972733428,-0.3578847389,-1.1315788362,-0.7451994379,1.3358112075
"POLL",0.6618200175,0.8968349385,1.7328924072,-0.0132723987,-0.7346617534,-0.9986791352,-0.8822180052,-0.6627160706
"POLQ",0.6238982788,0.9143273451,1.7012568335,0.0431393323,-0.455679563,-0.8823871218,-0.9429308887,-1.0016242163
"POLR1E",2.1606795382,0.5088648384,0.07653421,-0.1710155552,-0.1270757047,-0.7701274389,-0.7375265521,-0.9403333356
"POLR2D",1.42548416,-0.3073312001,1.1173314143,0.6790104709,0.1282502558,-0.8525649142,-0.9895011541,-1.2006790325
"POLR2E",2.2935170729,0.3858505604,0.0634364956,-0.3289183271,-0.4804995789,-0.671514969,-0.6120200647,-0.6498511891
"POLR2F",2.2796606141,0.1254334297,0.0956833171,-0.4298558546,0.1032955706,-0.6582000595,-0.7433201707,-0.7726968468
"POLR2H",2.2132855326,0.3954922078,0.3017465223,-0.4925448276,-0.2805355318,-0.7819018164,-0.6425298449,-0.7130122419
"POLR2K",2.3597502017,-0.1203704151,-0.2887816949,-0.3306456925,0.2361684857,-0.7090570849,-0.6365926778,-0.5104711223
"POLR3A",2.2785898666,0.3889288218,-0.3378392382,-0.471352427,-0.1705108262,-1.0399330739,-0.3285848019,-0.3192983211
"POLR3B",1.3458595142,1.3861861372,0.4936431328,0.1468769052,-0.5161504627,-0.8954688211,-0.9064371284,-1.0545092773
"POLR3C",1.3527398187,-0.6835290673,1.6339438166,0.2887534845,-0.3806668119,-1.0786063477,-0.5673783777,-0.5652565153
"POLR3D",0.7207356863,-1.0700782025,0.3814083967,1.1138181995,1.3540061677,-0.8268714233,-0.7083214286,-0.9646973958
"POLR3E",1.6020205077,0.7263526768,0.8305338364,-0.1685458089,-0.5812950732,-1.4119306311,-0.922334352,-0.0748011556
"POLR3F",0.4238813412,-0.4322648539,1.689376753,1.1204778652,-0.1641097119,-0.6859854394,-0.728134784,-1.2232411702
"POLR3G",2.1688378506,0.7922933108,-0.1017402111,-0.5509871367,-0.4513528821,-0.6002685959,-0.6099106206,-0.646871715
"POLR3GL",0.0817781192,1.7490859037,0.4588912063,0.3211850992,0.0657363103,-1.2496984416,-1.4332352304,0.0062570333
"POLR3K",-0.9149583874,-1.6048158331,-0.0301639515,0.7620811433,1.664559709,0.4264027816,-0.091448901,-0.2116565609
"POLRMT",1.3972862772,-0.6089633309,1.0183138133,0.1841692546,0.1053102194,-1.6510396192,-0.8429433046,0.3978666903
"POMP",1.5761134821,-1.613932903,0.0673741224,-0.3259964862,1.2173535645,-0.4602798073,-0.2166085835,-0.2440233889
"POMT1",-0.1726872301,-0.0822054459,2.076243472,-0.943284383,0.8643738568,-0.5985161558,-0.6119874278,-0.5319366861
"POMT2",-1.5104616199,-0.5398531761,1.9128422408,0.7321696805,-0.002447419,-0.4732628281,-0.0814448738,-0.0375420045
"PON1",1.6392020837,0.3535533906,1.382072345,-0.6749655639,-0.6749655639,-0.6749655639,-0.6749655639,-0.6749655639
"PON2",-0.2894901801,-0.827999639,2.0026801968,0.4428878221,0.7412918768,-0.6830783267,-0.8459895609,-0.540302189
"PON3",1.8669926095,0.3570585542,0.9864499039,-0.1301145579,-0.6475468694,-0.7564799877,-0.8472575862,-0.8291020665
"POP1",2.2263562364,0.7133388889,-0.2962039194,-0.4617053543,-0.3661522955,-0.5862100572,-0.6067701674,-0.6226533316
"POP4",0.5371539085,0.0541186028,1.3251394722,0.8594118094,0.6020473489,-0.9619483219,-1.1454855887,-1.2704372311
